150824_100028
REF_LAT, REF_LON
52.429019,-1.947089
Waypoints (nb, radius):
3,10
Waypoints (lat, lon):
52.429470,-1.946013
52.429462,-1.946756
52.429164,-1.946454
Time (ms), Yaw Filtered (deg), Yaw Raw (deg), Wind Direction Filtered (deg), Wind Direction Raw (deg), True Wind Direction (deg), Wind Speed (kph), Satellites, Course (deg), Speed (kph), Latitude (deg), Longitude (deg), X (m), Y (m), Rudder Cmd (%), Sail Cmd (%), RC Reception
629893,203.938,206.000,314.840,309.000,149.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.289,0.637,0
629935,204.371,206.100,314.356,310.000,129.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.292,0.857,0
629981,204.717,206.100,313.920,310.000,124.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.292,0.900,0
630023,205.013,206.200,313.528,310.000,125.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.294,0.892,0
630066,205.271,206.300,313.175,310.000,127.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.294,0.875,0
630109,205.496,206.400,312.758,309.000,130.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.294,0.847,0
630155,205.737,206.700,312.382,309.000,134.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.294,0.808,0
630198,205.970,206.900,312.044,309.000,138.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.294,0.765,0
630241,206.216,207.200,311.840,310.000,143.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.297,0.709,0
630284,206.513,207.700,311.556,309.000,148.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.297,0.649,0
630330,206.850,208.200,311.200,308.000,155.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.297,0.564,0
630373,207.080,208.000,310.980,309.000,160.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.300,0.503,0
630417,207.224,207.800,310.782,309.000,163.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.300,0.467,0
630459,207.299,207.600,310.704,310.000,164.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.300,0.455,0
630505,207.319,207.400,310.433,308.000,164.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.300,0.455,0
630547,207.276,207.100,310.190,308.000,163.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.300,0.467,0
630590,207.160,206.700,309.971,308.000,161.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.300,0.491,0
630632,207.008,206.400,309.774,308.000,157.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.300,0.540,0
630677,206.807,206.000,309.597,308.000,153.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.297,0.589,0
630720,206.605,205.800,309.237,306.000,148.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.297,0.649,0
630762,206.444,205.800,309.113,308.000,145.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.297,0.685,0
630804,206.295,205.700,308.902,307.000,142.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.297,0.720,0
630850,206.196,205.800,308.812,308.000,140.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.297,0.743,0
630893,206.137,205.900,308.631,307.000,138.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.297,0.765,0
630936,206.110,206.000,308.567,308.000,138.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.297,0.765,0
630978,206.108,206.100,308.211,305.000,138.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.297,0.765,0
631024,206.126,206.200,308.190,308.000,138.000,6.034,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.297,0.765,0
631066,206.141,206.200,308.071,307.000,133.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.297,0.818,0
631109,206.113,206.000,307.964,307.000,132.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.297,0.828,0
631152,206.070,205.900,307.867,307.000,130.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.297,0.847,0
631198,206.016,205.800,307.781,307.000,129.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.297,0.857,0
631241,205.953,205.700,307.702,307.000,127.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.294,0.875,0
631284,205.902,205.700,307.632,307.000,126.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.294,0.883,0
631327,205.902,205.900,307.569,307.000,126.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.294,0.883,0
631371,205.882,205.800,307.512,307.000,125.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.294,0.892,0
631418,205.865,205.800,307.461,307.000,125.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.294,0.892,0
631460,205.832,205.700,307.415,307.000,124.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.294,0.900,0
631503,205.766,205.500,307.373,307.000,122.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.294,0.915,0
631545,205.693,205.400,307.336,307.000,120.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.294,0.930,0
631592,205.594,205.200,307.302,307.000,117.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.294,0.949,0
631634,205.435,204.800,307.272,307.000,113.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.294,0.970,0
631677,205.248,204.500,307.245,307.000,108.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.294,0.988,0
631720,205.019,204.100,307.220,307.000,102.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.294,0.999,0
631767,204.775,203.800,307.198,307.000,95.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.292,0.995,0
631809,204.500,203.400,307.179,307.000,89.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.292,0.978,0
631852,204.220,203.100,307.161,307.000,84.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.292,0.954,0
631895,203.956,202.900,307.145,307.000,86.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.289,0.965,0
631941,203.725,202.800,307.130,307.000,122.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.289,0.915,0
631983,203.540,202.800,307.117,307.000,205.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.289,0.093,0
632026,203.412,202.900,307.105,307.000,215.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.289,0.051,0
632069,203.349,203.100,307.095,307.000,216.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.289,0.048,0
632124,203.340,203.300,307.085,307.000,216.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.289,0.048,0
632167,203.372,203.500,307.077,307.000,216.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.289,0.048,0
632210,203.457,203.800,307.069,307.000,213.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.289,0.059,0
632253,203.546,203.900,307.062,307.000,204.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.289,0.099,0
632300,203.637,204.000,307.056,307.000,176.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.289,0.320,0
632343,203.729,204.100,307.050,307.000,120.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.289,0.930,0
632387,203.803,204.100,307.045,307.000,97.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.289,0.998,0
632430,203.863,204.100,307.041,307.000,89.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.289,0.978,0
632476,203.930,204.200,307.037,307.000,85.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.289,0.960,0
632519,204.024,204.400,307.033,307.000,84.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.292,0.954,0
632561,204.099,204.400,307.030,307.000,83.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.292,0.949,0
632604,204.159,204.400,307.027,307.000,84.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.292,0.954,0
632650,204.208,204.400,307.024,307.000,84.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.292,0.954,0
632693,204.226,204.300,307.022,307.000,84.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.292,0.954,0
632735,204.221,204.200,307.020,307.000,84.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.292,0.954,0
632778,204.197,204.100,307.018,307.000,84.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.292,0.954,0
632824,204.117,203.800,307.016,307.000,83.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.292,0.949,0
632867,204.014,203.600,307.114,308.000,84.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.292,0.954,0
632909,203.891,203.400,307.203,308.000,89.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.289,0.978,0
632952,203.733,203.100,307.283,308.000,128.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.289,0.866,0
632998,203.546,202.800,307.254,307.000,204.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.289,0.099,0
633041,203.357,202.600,307.329,308.000,216.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.289,0.048,0
633083,203.146,202.300,307.296,307.000,216.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.289,0.048,0
633127,202.937,202.100,307.266,307.000,212.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.286,0.062,0
633175,202.729,201.900,307.340,308.000,208.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.286,0.079,0
633218,202.523,201.700,307.306,307.000,202.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.286,0.109,0
633262,202.339,201.600,307.275,307.000,198.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.286,0.134,0
633305,202.171,201.500,307.248,307.000,193.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.286,0.168,0
633352,202.017,201.400,307.223,307.000,189.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.286,0.199,0
633395,201.893,201.400,307.201,307.000,186.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.224,0
633438,201.795,201.400,307.181,307.000,183.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.251,0
633481,201.716,201.400,307.162,307.000,181.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.270,0
633527,201.653,201.400,307.246,308.000,179.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.290,0
633569,201.602,201.400,307.322,308.000,178.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.300,0
633612,201.542,201.300,307.289,307.000,176.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.320,0
633654,201.493,201.300,307.260,307.000,175.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.331,0
633701,201.455,201.300,307.234,307.000,174.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.342,0
633743,201.404,201.200,307.211,307.000,172.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.363,0
633786,201.363,201.200,307.190,307.000,171.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.374,0
633829,201.330,201.200,307.271,308.000,170.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.386,0
633875,201.304,201.200,307.244,307.000,169.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.397,0
633918,201.283,201.200,307.219,307.000,169.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.397,0
633960,201.287,201.300,307.197,307.000,169.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.397,0
634003,201.309,201.400,307.178,307.000,170.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.386,0
634049,201.348,201.500,307.160,307.000,171.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.374,0
634092,201.398,201.600,307.144,307.000,172.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.363,0
634135,201.438,201.600,307.230,308.000,173.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.352,0
634178,201.471,201.600,307.207,307.000,174.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.342,0
634224,201.477,201.500,307.286,308.000,174.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.342,0
634267,201.461,201.400,307.257,307.000,174.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.342,0
634310,201.429,201.300,307.332,308.000,173.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.352,0
634354,201.383,201.200,307.298,307.000,172.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.363,0
634400,201.347,201.200,307.369,308.000,171.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.374,0
634443,201.317,201.200,307.332,307.000,170.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.386,0
634486,201.294,201.200,307.299,307.000,169.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.397,0
634529,201.295,201.300,307.269,307.000,169.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.397,0
634574,201.316,201.400,307.242,307.000,170.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.386,0
634617,201.373,201.600,307.218,307.000,171.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.374,0
634660,201.438,201.700,307.196,307.000,173.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.352,0
634702,201.511,201.800,307.276,308.000,175.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.331,0
634748,201.588,201.900,307.249,307.000,177.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.310,0
634790,201.651,201.900,307.224,307.000,179.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.290,0
634833,201.701,201.900,307.301,308.000,181.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.270,0
634875,201.740,201.900,307.271,307.000,182.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.261,0
634929,201.732,201.700,307.244,307.000,181.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.270,0
634972,201.706,201.600,307.320,308.000,181.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.270,0
635014,201.665,201.500,307.388,308.000,180.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.280,0
635057,201.612,201.400,307.449,308.000,178.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.300,0
635102,201.549,201.300,307.404,307.000,176.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.320,0
635145,201.500,201.300,307.464,308.000,175.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.331,0
635189,201.460,201.300,307.517,308.000,174.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.342,0
635232,201.408,201.200,307.566,308.000,172.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.363,0
635278,201.366,201.200,307.509,307.000,171.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.374,0
635321,201.333,201.200,307.558,308.000,170.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.386,0
635364,201.306,201.200,307.602,308.000,169.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.397,0
635408,201.265,201.100,307.642,308.000,168.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.408,0
635453,201.232,201.100,307.678,308.000,167.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.420,0
635496,201.186,201.000,307.710,308.000,166.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.432,0
635539,201.129,200.900,307.839,309.000,165.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.443,0
635581,201.063,200.800,308.055,310.000,163.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.283,0.467,0
635627,200.990,200.700,308.350,311.000,161.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.281,0.491,0
635670,200.932,200.700,308.615,311.000,160.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.281,0.503,0
635713,200.866,200.600,308.953,312.000,158.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.281,0.527,0
635755,200.793,200.500,309.358,313.000,156.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.281,0.552,0
635805,200.714,200.400,309.822,314.000,154.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.281,0.576,0
635848,200.631,200.300,310.240,314.000,152.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.281,0.601,0
635890,200.565,200.300,310.716,315.000,151.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.281,0.613,0
635933,200.492,200.200,311.244,316.000,149.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.281,0.637,0
635978,200.414,200.100,311.720,316.000,147.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.281,0.661,0
636021,200.331,200.000,312.248,317.000,145.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.281,0.685,0
636063,200.225,199.800,312.823,318.000,142.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.281,0.720,0
636106,200.080,199.500,313.441,319.000,138.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.281,0.765,0
636152,199.904,199.200,314.097,320.000,134.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.278,0.808,0
636195,199.683,198.800,314.787,321.000,128.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.278,0.866,0
636238,199.426,198.400,315.508,322.000,121.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.278,0.923,0
636281,199.161,198.100,316.257,323.000,115.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.278,0.960,0
636324,198.869,197.700,317.132,325.000,108.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.275,0.988,0
636371,198.575,197.400,318.119,327.000,100.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.275,1.000,0
636414,198.280,197.100,319.207,329.000,94.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.275,0.993,0
636457,198.004,196.900,320.386,331.000,91.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.275,0.985,0
636499,197.723,196.600,321.647,333.000,99.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.272,1.000,0
636546,197.399,196.100,323.083,336.000,219.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.272,0.039,0
636589,197.019,195.500,324.574,338.000,226.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.297,0.010,0
636632,196.575,194.800,326.217,341.000,218.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.269,0.042,0
636674,196.060,194.000,327.995,344.000,206.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.269,0.088,0
636720,195.488,193.200,329.896,347.000,191.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.267,0.183,0
636763,194.810,192.100,331.906,350.000,173.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.264,0.352,0
636806,194.108,191.300,334.016,353.000,155.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.264,0.564,0
636848,193.347,190.300,335.814,352.000,135.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.261,0.797,0
636895,192.557,189.400,338.133,359.000,115.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.258,0.960,0
636938,191.686,188.200,340.319,360.000,110.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.256,0.982,0
636981,190.809,187.300,342.287,360.000,236.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.250,0.010,0
637023,189.867,186.100,344.059,360.000,213.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.250,0.059,0
637070,188.934,185.200,345.653,360.000,188.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.247,0.207,0
637113,187.987,184.200,347.088,0.000,163.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.244,0.467,0
637156,187.069,183.400,348.379,0.000,138.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.244,0.765,0
637199,186.196,182.700,349.541,0.000,116.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.242,0.954,0
637246,185.336,181.900,350.587,0.000,136.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.239,0.787,0
637289,184.549,181.400,351.828,3.000,238.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.228,0.010,0
637332,183.819,180.900,353.245,6.000,221.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.233,0.034,0
637376,183.095,180.200,354.821,9.000,202.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.233,0.109,0
637423,182.356,179.400,356.639,13.000,182.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.231,0.261,0
637466,181.605,178.600,358.575,16.000,163.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.228,0.467,0
637508,180.804,177.600,0.617,19.000,142.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.225,0.720,0
637551,179.983,176.700,2.756,22.000,122.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.222,0.915,0
637597,179.127,175.700,4.880,24.000,193.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.222,0.168,0
637639,178.281,174.900,6.992,26.000,244.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.194,0.010,0
637682,177.545,174.600,9.193,29.000,227.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.239,0.010,0
637724,176.956,174.600,11.274,30.000,212.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.214,0.062,0
637777,176.525,174.800,13.446,33.000,201.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.214,0.115,0
637819,176.280,175.300,15.502,34.000,195.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.214,0.154,0
637862,176.144,175.600,17.451,35.000,192.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.214,0.175,0
637904,176.155,176.200,19.206,35.000,194.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.214,0.161,0
637949,176.304,176.900,20.786,35.000,199.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.214,0.127,0
637992,176.563,177.600,22.207,35.000,206.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.214,0.088,0
638035,176.991,178.700,23.486,35.000,219.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.214,0.039,0
638078,177.513,179.600,24.638,35.000,234.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.219,0.010,0
638124,178.170,180.800,25.674,35.000,252.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.172,0.010,0
638167,178.856,181.600,26.607,35.000,269.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.125,0.010,0
638211,179.645,182.800,27.446,35.000,158.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.222,0.527,0
638254,180.476,183.800,28.101,34.000,149.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.225,0.637,0
638300,181.361,184.900,28.591,33.000,172.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.228,0.363,0
638343,182.309,186.100,29.032,33.000,198.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.231,0.134,0
638386,183.367,187.600,29.429,33.000,228.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.253,0.010,0
638429,184.453,188.800,29.686,32.000,258.000,3.620,0,43.520000,3.333600,52.429416,-1.946980,7.387284,44.114196,0.172,0.010,0
